,ChEMBL_ID,smiles,pIC50
217,CHEMBL2087355,Brc1cccc(Nc2ncnc3cc4OCCOCCOCCOc4cc23)c1,8.301029995663981
218,CHEMBL310827,Cc1c[nH]c2ccc(Nc3ncnc4cc(sc34)c5ccccc5)cc12,8.301029995663981
219,CHEMBL77782,CN(C)CCc1ccc(cc1)c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2,8.301029995663981
220,CHEMBL258282,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,8.301029995663981
221,CHEMBL56802,COc1cc2ncnc(Nc3cccc(C)c3)c2cc1OC,8.301029995663981
222,CHEMBL3758939,C[C@@H](Nc1ncnc2sc(cc12)c3cccc(c3)C(=O)N)c4ccccc4,8.301029995663981
223,CHEMBL3759022,COc1cc(CO)ccc1c2cc3c(NCc4ccccc4)ncnc3s2,8.301029995663981
224,CHEMBL3416625,COc1ccccc1c2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2,8.301029995663981
225,CHEMBL56266,CNCC(O)COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.301029995663981
226,CHEMBL299893,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN(CCO)CCO,8.301029995663981
227,CHEMBL3759929,COc1ccc(CO)cc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.301029995663981
228,CHEMBL3542268,OCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,8.2958494831602
229,CHEMBL289162,OC(=O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,8.292429823902062
230,CHEMBL3933539,COc1ccc(cc1)c2oc3ncnc(N[C@H](C)c4ccccc4)c3c2,8.275724130399214
231,CHEMBL3818563,CCOc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1NC(=O)[C@@H]4COC(=O)N4,8.2580609222708
232,CHEMBL1928291,Fc1ccc(Nc2ncnc3sc(cc23)C(=O)c4cc5ccccc5[nH]4)cc1Cl,8.25649023527157
233,CHEMBL1928312,COc1ccc2[nH]c(cc2c1)C(=O)c3cc4c(Nc5ccc(F)c(Cl)c5)ncnc4s3,8.226945306635738
234,CHEMBL207815,COCCN1CC(C1)(N(C)Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C(=O)N,8.221848749616356
235,CHEMBL1645474,NC1CCN(Cc2ccn3ncnc(Nc4cccc(Br)c4)c23)CC1,8.221848749616356
236,CHEMBL461795,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN4CC[C@H](C4)C(=O)N,8.221848749616356
237,CHEMBL118130,Oc1ccc(cc1)c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23,8.221848749616356
238,CHEMBL56502,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN,8.221848749616356
239,CHEMBL3759780,COc1cc(F)ccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.221848749616356
240,CHEMBL3979610,Fc1ccc(Nc2nncc3ccccc23)cc1,8.221848749616356
241,CHEMBL7917,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,8.221848749616356
242,CHEMBL3963723,CCC(=O)Nc1cc2c(Nc3ccc4[nH]ccc4c3)ncnc2cc1OC,8.221848749616356
243,CHEMBL471058,CCc1nccn1Cc2ccc(Nc3nc4ncnc(Nc5ccc(F)c(Cl)c5)c4s3)cc2,8.221848749616356
244,CHEMBL306315,Clc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1,8.221848749616356
245,CHEMBL206955,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN4CCC[C@@H]4C(=O)N,8.221848749616356
246,CHEMBL4063301,Clc1cccc(Nc2ncnc3ccc(NC(=O)C4CCCCC4)cc23)c1,8.212539525481585
247,CHEMBL3937949,OC(=O)c1ccc(Nc2nncc3ccccc23)cc1,8.207608310501746
248,CHEMBL162719,CN1CCN(CC1)c2cc3c(Nc4cccc(Br)c4)ncnc3cn2,8.193820026016112
249,CHEMBL329867,COc1cc2ncnc(Nc3cncc4ccccc34)c2cc1OC,8.193820026016112
250,CHEMBL1914668,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(F)cc3)c4ccccc4,8.180456064458129
251,CHEMBL2148050,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c12,8.173925197299173
252,CHEMBL3804868,CCOc1cc2ncnc(Nc3ccc(C)c(Cl)c3)c2c4OCCOc14,8.173925197299173
253,CHEMBL3950630,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)n1,8.173925197299173
254,CHEMBL122245,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,8.154901959985743
255,CHEMBL3946396,COc1cccc(c1)c2oc3ncnc(N[C@H](C)c4ccccc4)c3c2,8.154901959985743
256,CHEMBL121796,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c23)c1,8.154901959985743
257,CHEMBL2178350,CN1CCN(CC1)c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C6CC6)c4n3)cc2,8.154901959985743
258,CHEMBL513418,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,8.154901959985743
259,CHEMBL57759,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,8.154901959985743
260,CHEMBL3416628,Fc1ccc(cc1Cl)N2C(=O)Nc3c(sc4ncnc2c34)C(=O)Nc5ccc(CN6CCCC6)cc5,8.154901959985743
261,CHEMBL3758762,C[C@@H](Nc1ncnc2sc(cc12)c3ccc(cc3)C(=O)N)c4ccccc4,8.154901959985743
262,CHEMBL3758758,COC(=O)c1ccc(OC)c(c1)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.154901959985743
263,CHEMBL4062178,CN1CCN(CC1)c2ccc(Nc3ncc4CN(C(=O)N([C@H]5CCN(C5)C(=O)CO)c4n3)c6ccccc6Cl)cc2C,8.154901959985743
264,CHEMBL53850,CNc1ccc2ncncc2c1,8.154901959985743
265,CHEMBL2087357,Brc1cccc(Nc2ncnc3cc4OCCSCCOc4cc23)c1,8.154901959985743
266,CHEMBL3674152,COc1cc(ccc1Nc2ncc3nc(Nc4ccccc4)n(C(C)C)c3n2)C(=O)NN5CCN(C)CC5,8.154901959985743
267,CHEMBL311109,NC(=O)C1CCN(Cc2ccc(cc2)c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)CC1,8.154901959985743
268,CHEMBL2103842,C[C@@H]1COC(=N1)Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2,8.154901959985743
269,CHEMBL255170,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,8.154901959985743
270,CHEMBL340399,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,8.142667503568731
271,CHEMBL39811,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.1249387366083
272,CHEMBL4089951,CCC(=O)N1CC[C@@H](C1)N2C(=O)N(Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc23)c6ccccc6C,8.119186407719209
273,CHEMBL300217,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.119186407719209
274,CHEMBL2048789,OCCn1ccc2ncnc(Nc3ccc(Oc4ccc5CNC(=O)c5c4)c(Cl)c3)c12,8.10790539730952
275,CHEMBL357570,CCO.CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,8.102372908709556
276,CHEMBL257430,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCNCC4)c23)ccc1OCc5ccccn5,8.096910013008056
277,CHEMBL461967,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CNC(=O)[C@H]4CCCCN4C,8.096910013008056
278,CHEMBL402553,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc5ccccn5,8.096910013008056
279,CHEMBL207687,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(=O)N,8.096910013008056
280,CHEMBL206783,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCCC[C@@H]4C(=O)N,8.096910013008056
281,CHEMBL3759356,C[C@@H](Nc1ncnc2sc(cc12)c3cccc(c3)C(=O)O)c4ccccc4,8.096910013008056
282,CHEMBL60826,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)Cn4ccnc4,8.096910013008056
283,CHEMBL2087359,Brc1cccc(Nc2ncnc3cc4OCCCSCCCOc4cc23)c1,8.096910013008056
284,CHEMBL123189,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.096910013008056
285,CHEMBL1914658,Br.C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccccc4F,8.096910013008056
286,CHEMBL266995,Oc1cc(O)c2c(O)c(cnc2c1)c3cccc(Cl)c3,8.096910013008056
287,CHEMBL120979,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.096910013008056
288,CHEMBL3416594,COc1ccccc1c2cc3c(NC(CO)c4ccccc4)ncnc3s2,8.096910013008056
289,CHEMBL473427,Fc1cccc(COc2ccc(Nc3ncnc4cc(sc34)c5cccs5)cc2Cl)c1,8.096910013008056
290,CHEMBL461968,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@@H](C)C(=O)N,8.096910013008056
291,CHEMBL162053,CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.09151498112135
292,CHEMBL4075917,Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5ccc(F)cc5O,8.09151498112135
293,CHEMBL1204261,Cl.CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC,8.087777943467584
294,CHEMBL4097369,Brc1cccc(Nc2ncnc3ccc(NC(=O)c4occc4)cc23)c1,8.075720713938116
295,CHEMBL597200,Fc1ccc(OCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,8.074172425375258
296,CHEMBL3612595,CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4cccc(O)c4)c3cc12,8.060480747381384
297,CHEMBL39355,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN5CCOCC5)cc23)c1,8.05551732784983
298,CHEMBL2048798,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)c12,8.05551732784983
299,CHEMBL4103464,Brc1cccc(Nc2ncnc3ccc(NC(=O)NCc4ccccc4)cc23)c1,8.05060999335509
300,CHEMBL1203935,Cl.CCOc1cc2ncnc(Nc3cc(F)cc(c3)C(F)(F)F)c2cc1OCC,8.048176964684089
301,CHEMBL517130,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@H](C)C(=O)N,8.045757490560675
302,CHEMBL1914660,Br.C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4cccc(F)c4,8.045757490560675
303,CHEMBL469355,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,8.045757490560675
304,CHEMBL506414,Fc1cccc(COc2ccc(Nc3ncnc4sc(cc34)c5cccs5)cc2Cl)c1,8.045757490560675
305,CHEMBL53940,CNc1cc2c(Nc3ccccc3)ncnc2cn1,8.045757490560675
306,CHEMBL425601,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CN(C4)C(C)C)C(=O)N,8.045757490560675
307,CHEMBL3416447,COc1ccccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.045757490560675
308,CHEMBL214478,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC4CCN(CC(=O)N)CC4,8.045757490560675
309,CHEMBL81712,O=C(c1ccccc1)c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2,8.045757490560675
310,CHEMBL385471,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCC4CCN(C)CC4,8.045757490560675
311,CHEMBL208118,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(=O)N,8.045757490560675
312,CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,8.045757490560675
313,CHEMBL3759478,OC[C@@H](Nc1ncnc2sc(cc12)c3ccccc3)c4ccccc4,8.045757490560675
314,CHEMBL3758990,COC(=O)c1cccc(c1OC)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.045757490560675
315,CHEMBL207130,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CCN(C)CC4)C(=O)N,8.045757490560675
316,CHEMBL3633940,NC(=O)Nc1ccc(cc1)C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,8.045757490560675
317,CHEMBL1645473,NC1CCN(Cc2ccn3ncnc(Nc4cccc(Cl)c4)c23)CC1,8.045757490560675
318,CHEMBL435993,OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.036212172654443
319,CHEMBL604914,Brc1cccc(Nc2ncnc3ccc(NC(=O)COc4ccccc4)cc23)c1,8.033858267260968
320,CHEMBL1203939,Cl.CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC,8.031050319018657
321,CHEMBL53796,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.017728766960431
322,CHEMBL2148051,CC(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c12)S(=O)(=O)C,8.008773924307505
323,CHEMBL479800,Fc1cccc(COc2ccc(Nc3ncnc4cc(sc34)c5occc5)cc2Cl)c1,8.0
324,CHEMBL207445,COCC[C@H](N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)C(=O)N,8.0
325,CHEMBL207235,CO[C@@H]1C[C@@H](N(Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1)C(=O)N,8.0
326,CHEMBL311129,Cc1c([nH]c2ncnc(Nc3cccc(Cl)c3)c12)c4ccccc4,8.0
327,CHEMBL208292,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@@H]4C(=O)N,8.0
328,CHEMBL1645476,NC1CCN(Cc2ccn3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,8.0
329,CHEMBL300491,COc1ccc2cncnc2c1,8.0
330,CHEMBL469354,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Br)c4)c3s2)cc1,8.0
331,CHEMBL276154,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC4CCN(C)CC4,8.0
332,CHEMBL470011,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCCC5)cc4)sc23)cc1Cl,8.0
333,CHEMBL205149,COc1cc(OC2CCNCC2)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c1,8.0
334,CHEMBL382823,COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(=O)N,8.0
335,CHEMBL325245,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,8.0
336,CHEMBL93181,COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,8.0
337,CHEMBL52076,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.0
338,CHEMBL14699,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CCOCC4,8.0
339,CHEMBL419137,COc1cc2ncnc(NC3CC3c4ccccc4)c2cc1OC,8.0
340,CHEMBL135902,COc1cc2ncnc(Sc3cccc(Cl)c3)c2cc1OC,8.0
341,CHEMBL300791,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CCN(C)CC4,8.0
342,CHEMBL461792,COC[C@H]1Oc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2O[C@@H]1COC,7.996539467890494
343,CHEMBL1928315,Fc1ccc(Nc2ncnc3sc(cc23)C(=O)c4cc5ccccc5s4)cc1Cl,7.966576244513051
344,CHEMBL208594,CNc1ccc2ncnc(Nc3cccc(C)c3)c2c1,7.958607314841775
345,CHEMBL52784,CN(C)c1ccc2cncnc2c1,7.958607314841775
346,CHEMBL345294,Brc1cccc(Nc2ncnc3ccsc23)c1,7.958607314841775
347,CHEMBL90013,CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,7.958607314841775
348,CHEMBL340862,CCOc1cc2ncnc(Nc3cccc(c3)c4cncs4)c2cc1OCC,7.958607314841775
349,CHEMBL125920,CCOc1cc2ncnc(Nc3cccc(c3)c4cc[nH]n4)c2cc1OCC,7.958607314841775
350,CHEMBL3908303,C[C@@H](Nc1ncnc2oc(cc12)c3ccccc3)c4ccccc4,7.958607314841775
351,CHEMBL511990,OC[C@@H]1CCCN1Cc2ccc(Nc3nc4ncnc(Nc5ccc(F)c(Cl)c5)c4s3)cc2,7.958607314841775
352,CHEMBL128759,OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.920818753952375
353,CHEMBL1914670,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(cc3)C#N)c4ccccc4,7.920818753952375
354,CHEMBL2178349,CN1CCN(CC1)c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C)c4n3)cc2,7.920818753952375
355,CHEMBL513208,CN(C)Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.920818753952375
356,CHEMBL37543,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.920818753952375
357,CHEMBL420254,CCNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,7.920818753952375
358,CHEMBL2408045,CNC(=O)CN1CCC(CC1)Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC,7.920818753952375
359,CHEMBL511637,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)cc1Cl,7.920818753952375
360,CHEMBL328691,COC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.920818753952375
361,CHEMBL4074601,CN1CCN(CC1)c2ccc(Nc3ncc4CN(C(=O)N([C@H]5CCN(C5)C(=O)C)c4n3)c6ccccc6Cl)cc2C,7.917214629683549
362,CHEMBL555921,Cl.COc1cccc2c3ncnc(Nc4cccc(Br)c4)c3sc12,7.899629454882437
363,CHEMBL3759963,COc1cccc(c1OC)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,7.886056647693162
364,CHEMBL3759815,C[C@@H](Nc1ncnc2sc(cc12)c3ccc(CO)cc3F)c4ccccc4,7.886056647693162
365,CHEMBL404405,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.886056647693162
366,CHEMBL402339,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc5cccc(F)c5,7.886056647693162
367,CHEMBL470218,CN(C)CCc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.886056647693162
368,CHEMBL3967219,C[C@@H](Nc1ncnc2oc(cc12)c3ccc(F)cc3)c4ccccc4,7.886056647693162
369,CHEMBL2425735,Brc1cccc(Nc2ncnc3ccc(NC(=O)CCCN4CCCCC4)cc23)c1,7.8696662315049934
370,CHEMBL3943438,COC[C@@H](Nc1ncnc2oc(cc12)c3ccc(OC)cc3)c4ccccc4,7.853871964321763
371,CHEMBL3758768,COc1cc(CO)ccc1c2cc3c(Nc4ccccc4)ncnc3s2,7.853871964321763
372,CHEMBL125568,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.853871964321763
373,CHEMBL513362,Cc1cccc(Nc2ncnc3nc(Nc4ccc(cc4)S(=O)(=O)N)sc23)c1,7.853871964321763
374,CHEMBL1914674,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(cc3)C#N)c4ccc(F)cc4,7.853871964321763
375,CHEMBL3752008,FC(F)(F)c1cc(NC(=O)Nc2ccncc2)cc(c1)c3cncnc3,7.828858848971617
376,CHEMBL1947124,CC1(C)CC(CC(C)(C)N1[O])C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,7.823908740944319
377,CHEMBL470012,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl,7.823908740944319
378,CHEMBL2148044,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12,7.823908740944319
379,CHEMBL514938,Fc1cccc(COc2ccc(Nc3ncnc4sc(cc34)c5occc5)cc2Cl)c1,7.823908740944319
380,CHEMBL93051,Brc1cccc(Nc2ncnc3cc4OCOc4cc23)c1,7.823908740944319
381,CHEMBL3678959,CC(C)n1c(NC2CCCCC2)nc3cnc(Nc4ccc(cc4)N5CCN(C)CC5)nc13,7.823908740944319
382,CHEMBL250925,CCOc1cc2ncnc(\C=C\c3ccccc3)c2cc1OCC,7.823908740944319
383,CHEMBL4098507,CCC(=O)N1CC[C@@H](C1)N2C(=O)N(Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc23)c6ccccc6Cl,7.804100347590767
384,CHEMBL1092382,CCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,7.795880017344077
385,CHEMBL1203940,Cl.CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC,7.795880017344077
386,CHEMBL126903,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.795880017344077
387,CHEMBL2425087,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CC5(COC5)C4,7.795880017344077
388,CHEMBL257861,OCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.795880017344077
389,CHEMBL609321,Oc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCC=C=C,7.772113295386326
390,CHEMBL1683955,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,7.769551078621726
391,CHEMBL1914659,Br.CC(Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccccc4C,7.769551078621726
392,CHEMBL338049,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n3c4ccccc4c5c6[C@@H](O)NC(=O)c6c7c8ccccc8n2c7c35,7.769551078621726
393,CHEMBL4098587,CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.769551078621726
394,CHEMBL1203937,Cl.CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC,7.769551078621726
395,CHEMBL3948084,CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc5ccccc5)c3)ncnc2cc1OC,7.769551078621726
396,CHEMBL3416446,COc1ccccc1c2cc3c(NCc4ccccc4)ncnc3s2,7.769551078621726
397,CHEMBL2031301,CN(C)CCC(=O)N(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.7594507517174005
398,CHEMBL4060198,CCC(=O)N1CC[C@@H](C1)N2C(=O)N(Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc23)c6ccccc6F,7.75448733218585
399,CHEMBL403435,Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc5ccccn5,7.744727494896692
400,CHEMBL127223,CCOc1cc2ncnc(Nc3cccc(c3)c4cscn4)c2cc1OCC,7.744727494896692
401,CHEMBL3752370,FC(F)(F)Oc1ccc(cc1NC(=O)Nc2ccncc2)c3cncnc3,7.743763466794078
402,CHEMBL3416591,COc1ccccc1c2cc3c(NC(C)c4ccccc4)ncnc3s2,7.721246399047171
403,CHEMBL248114,Cc1cncc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCC(N)CC6)c45)ccc23)c1,7.721246399047171
404,CHEMBL567197,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)O[C@@H]6CC[C@](C)(N)CC6,7.721246399047171
405,CHEMBL3759980,C[C@@H](Nc1ncnc2sc(cc12)c3ccc(cc3)C(=O)O)c4ccccc4,7.721246399047171
406,CHEMBL119977,Clc1cccc(Nc2[nH]cnc3nnc(c4ccccc4)c23)c1,7.721246399047171
407,CHEMBL4089588,Clc1ccc(NC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,7.714442690992228
408,CHEMBL153739,CN(C)c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,7.703334809738469
409,CHEMBL1203936,Cl.COc1cc2ncnc(Nc3cc(F)cc(c3)C(F)(F)F)c2cc1OC,7.698970004336019
410,CHEMBL379601,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)CC(=O)N,7.698970004336019
411,CHEMBL208286,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(=O)N,7.698970004336019
412,CHEMBL196438,CCc1c(cn2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c12)C(=O)O,7.698970004336019
413,CHEMBL1645470,Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,7.698970004336019
414,CHEMBL382638,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN4CCC[C@H]4C(=O)N,7.698970004336019
415,CHEMBL135853,COc1cc2ncnc(Oc3cccc(Cl)c3)c2cc1OC,7.698970004336019
416,CHEMBL207718,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CN(C)C4)C(=O)N,7.698970004336019
417,CHEMBL378370,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4CCNC4=O,7.698970004336019
418,CHEMBL3759459,COC(=O)c1ccc(c(OC)c1)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,7.698970004336019
419,CHEMBL542755,Cl.COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12,7.698970004336019
420,CHEMBL3805782,Fc1ccc(Nc2ncnc3cc(OC4CCOC4)c5OCCOc5c23)cc1Cl,7.688246138944246
421,CHEMBL203295,COc1cc(OC2CCN(C)CC2)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c1,7.67778070526608
422,CHEMBL3759257,OCc1ccc(cc1)c2cc3c(Nc4ccccc4)ncnc3s2,7.67778070526608
423,CHEMBL387187,FC(F)(F)c1cccc(Nc2cc(Nc3cccc(NC(=O)C4CC4)c3)ncn2)c1,7.67778070526608
424,CHEMBL287289,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.67778070526608
425,CHEMBL2048794,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5CNC(=O)c45)c(Cl)c3)c12,7.67778070526608
426,CHEMBL3977326,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc5ccccc5)c3)ncnc2cc1OC,7.67778070526608
427,CHEMBL565714,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)OCCN6CCNCC6,7.67778070526608
